SERVICE_KEY,STOP_HOURS,FROM_LOCATION_ID,TO_LOCATION_ID,COUNT,P05,P25,P50,P75,P95
W,15,2356,2357,29,21,21,22,23,26.799999999999994
W,15,2357,6565,61,26,35,47,71,95
W,15,236,229,126,26,29,30,32,40
W,15,238,251,99,22,23.5,25,27,32
W,15,239,9872,124,22.15,25,27,30,34
W,15,240,5378,125,38,44,51,62,80
W,15,241,255,58,21,22,23,25,27.15
W,15,2416,2418,32,21,21,22,24.25,30.349999999999998
W,15,2418,2330,176,21,23,25,26,30
W,15,2420,2331,66,21,22,23,24,31.75
W,15,25,1916,56,21.75,23,25,28.25,38.75
W,15,2505,2537,122,21.05,27.25,30,33,37
W,15,2506,2535,239,22.900000000000002,30,43,53,64.1
W,15,2507,2538,135,21,21,22,23,27.30000000000001
W,15,251,8799,51,21,23,28,35,78.5
W,15,2510,2507,245,22,24,26,28,32
W,15,2512,2564,185,27,30,32,35,39
W,15,2518,2520,114,25,27,28,30.75,35
W,15,252,239,125,26.200000000000003,30,36,52,76.6
W,15,2520,2522,48,21,21,22,24,25.65
W,15,2522,2524,66,21,21,22,24,27.75
W,15,2523,13122,250,29,35,38,41,47
W,15,2527,2525,168,21,21,22,24,30.650000000000006
W,15,2528,2530,26,21,22,25,34,64.5
W,15,253,235,92,21,23,25,27,33.45
W,15,2530,2534,124,22,24,27,37.5,75.69999999999999
W,15,2535,2531,203,21,22,23,25.5,33
W,15,2537,13244,72,21,21,22,24,29.450000000000003
W,15,2538,2506,220,21,22,24,26,29
W,15,2539,6730,187,30.3,35,39,43,58
W,15,2541,5535,187,28,37.5,54,72,119.19999999999993
W,15,2542,2544,145,21,22,23,25,27.799999999999983
W,15,2544,2546,173,21,23,24,26,29
W,15,2545,2541,187,26.3,32,41,54.5,80.09999999999997
W,15,2546,2548,136,21,22,23,25,28.25
W,15,2547,2545,187,23,24,26,28,30.69999999999999
W,15,2548,2550,139,21,22,23,25,28
W,15,2549,2547,110,21,21,22,23,26
W,15,255,12960,88,21,22,25,27,32.64999999999999
W,15,2550,2551,153,21,22,23,25,30.400000000000006
W,15,2551,2552,121,21,22,23,24,28
W,15,2552,2555,185,24,28,36,46,61
W,15,2554,2553,188,27,29.75,31,33,37.650000000000006
W,15,2555,2557,50,21,21,23,24.75,30.099999999999994
W,15,2557,2561,185,30.200000000000003,34,37,41,46
W,15,2558,2554,161,21,23,24,32,51
W,15,2560,2558,129,21,21,22,24,27
W,15,2561,8664,142,21,22.25,25,30,59.849999999999966
W,15,2563,13757,187,42.3,52,69,81,101
W,15,2564,2517,124,25,28,30,32,36
W,15,2565,2563,187,30,34,37,45.5,74.69999999999999
W,15,2568,9236,57,124.19999999999999,152,173,183,202.2
W,15,2569,2572,30,21,22,24,26.75,48.84999999999998
W,15,2570,8225,123,81,87,93,101,123.89999999999999
W,15,2571,2570,38,21,22,24.5,34,78.15
W,15,2572,2568,54,22.65,36.25,94,124.5,169.54999999999993
W,15,2594,2597,487,23,41.5,54,61.5,70
W,15,2595,2603,185,21,22,31,42,48
W,15,2596,2607,261,22,29,39,51,64
W,15,2597,2599,498,24,27,32,40,71.14999999999998
W,15,2599,2595,107,21,21,22,24,37.099999999999966
W,15,2599,3309,247,32,35,38,43,56.69999999999999
W,15,2602,3637,312,34,42,55,67,88
W,15,2603,2596,26,21,22,23,24,32
W,15,2604,2602,153,21,21,22,24,29
W,15,2606,2604,176,21,21,23,25,43
W,15,2607,2608,78,21,21,22,24,28.299999999999983
W,15,2608,2612,44,21,21,22,23,26.85
W,15,2609,2606,312,30,38,50,61,75
W,15,2611,2609,275,21,22,24,26,30
W,15,2612,2614,250,22,25,28,35,50
W,15,2613,2611,175,21,21,23,25,32
W,15,2614,2615,118,21,23,26,36,49.449999999999974
W,15,2615,2617,251,25,27,29,31,37
W,15,2616,2613,312,25,28,31,35,62.44999999999999
W,15,2617,2620,130,21,26,32,41,48.099999999999994
W,15,2619,2616,79,21,22,23,30.5,46.099999999999994
W,15,2620,2623,252,36,49,56,63,93.44999999999999
W,15,2623,2625,228,21,23,26,33,47
W,15,2624,12892,312,33,36,41,52,75
W,15,2625,2628,249,22,25,29,40,58.599999999999994
W,15,2626,2624,365,23,27,31,40,54.80000000000001
W,15,2628,13882,65,21,21,22,24,28.799999999999997
W,15,2629,2626,374,26.650000000000002,36,51,73,96
W,15,2632,2629,305,21,23,25,28,39
W,15,2633,7651,252,26,30,35,49.25,67
W,15,2635,2632,374,25,28,31,35,42
W,15,2641,2170,173,66.6,92,113,148,210.60000000000002
W,15,2641,2594,499,46,69,90,117.5,163.09999999999997
W,15,2642,11956,635,76.7,89,107,139.5,250
W,15,2674,8310,59,21,24,26,28.5,52.69999999999996
W,15,2675,8446,63,40,47.5,61,84,109
W,15,2679,8441,62,24.05,28,29,31.75,39.89999999999999
W,15,2681,8312,60,46,50,53,57,67.14999999999999
W,15,2684,2706,47,21,22,31,49,73.39999999999995
W,15,2685,2708,170,21,23,27,33,39
W,15,2686,2691,189,26,29,31,33,42.599999999999994
W,15,2687,12914,54,21,21,22,24.75,34
W,15,2690,2687,230,22,23,25,27,30
W,15,2691,2692,41,21,22,23,26,29
W,15,2692,2696,189,29,32,34,38,47.79999999999998
W,15,2695,2690,250,29,32,45.5,58,69
W,15,2696,2699,184,21.150000000000002,24,26,28,31.849999999999994
W,15,2697,2695,213,21,22,23,25,30.799999999999955
W,15,2700,2697,235,22,24,27,31.5,50.29999999999998
W,15,2701,2703,189,32,40,56,82,104.79999999999998
W,15,2703,2684,49,21,22,23,25,41.99999999999994
W,15,2705,2683,189,21,22,23,26,29.599999999999994
W,15,2706,2707,87,21,22,23,25,29.400000000000006
W,15,2707,2685,97,21,22,23,27,69.19999999999999
W,15,2708,6728,251,24,28,33,38,43
W,15,2712,2714,176,22,27.75,44.5,61,69.75
W,15,2713,6876,189,71.4,80,98,113,145.6
W,15,2714,2718,189,37,40,42,46,55.599999999999994
W,15,2715,2713,166,21,22.25,28.5,40.75,53.75
W,15,2718,2720,189,27,29,31,33,38.599999999999994
W,15,2719,2715,251,38,41,43,48,63.5
W,15,2720,2722,135,21,22,24,25,31
W,15,2721,2719,248,22,25,26,29,37.299999999999955
W,15,2722,2726,188,23,25,28,32,45.650000000000006
W,15,2723,2721,227,21,23,24,26,30
W,15,2726,2728,189,26,29,32,36,71
W,15,2727,2723,250,24,27,29,31.75,37
W,15,2728,2732,125,24,26,28,31,37
W,15,2729,2727,249,23,25,27,30,52.19999999999999
W,15,2733,2729,251,24.5,27,29,32,40
W,15,2736,2738,186,26,37,52,67,105
W,15,2738,2740,40,21,21,22,23.25,28.14999999999999
W,15,2739,2737,201,21,22,24,26,31
W,15,2741,2739,246,22,24,27,42.75,68.75
W,15,2742,2746,188,33,35,39,56.25,95.65
W,15,2746,2749,186,23.25,26,28.5,36,80.75
W,15,2747,2743,251,28,31,33,36,44.5
W,15,2748,2747,154,21,30.25,45,58.75,88
W,15,2749,2750,39,21,21,23,24.5,33.300000000000004
W,15,2750,2752,41,21,21,22,23,28
W,15,2751,2748,249,24,26,29,33,66.79999999999998
W,15,2752,2754,65,22,26,33,37,45.599999999999994
W,15,2753,2751,220,21,22.75,24,26,30.049999999999983
W,15,2754,2757,143,21,22,23,25,28.900000000000006
W,15,2756,2755,100,21,25,31,39,45
W,15,2758,2760,39,21,22,26,38,62.1
W,15,2760,2762,189,25.4,39,61,91,127.79999999999998
W,15,2761,2759,35,21,21,22,24,29.89999999999999
W,15,2762,2767,189,38,45,54,68,80
W,15,2763,2761,240,22,23,25,28,45.099999999999966
W,15,2767,13218,189,36.4,55,73,89,114.6
W,15,2768,10593,249,25,27,29,31,35
W,15,2798,10857,216,21,25,28,35,55.25
W,15,2907,2908,58,21,24,26.5,29,32.15
W,15,2908,10224,60,66.95,71,79,88.25,118.49999999999997
W,15,2909,8830,62,30.05,36.25,42.5,47,65
W,15,3008,11934,52,23,25,33,50.25,93.14999999999998
W,15,3008,3465,63,51.1,58.5,67,84,115.6
W,15,3009,3509,122,26.05,34,42,48,72.94999999999999
W,15,3009,4818,49,21,31,42,85,564.3999999999997
W,15,3091,3105,185,23,24,27,31,44
W,15,3092,3097,245,22,24,25,27,31
W,15,3093,1356,182,24,27,29.5,33,44.94999999999999
W,15,3097,3091,162,21,22.25,28.5,46,72
W,15,3099,12952,217,21,24,26,35,60.19999999999999
W,15,3104,3099,189,21,23,25,29,53.19999999999999
W,15,3105,10879,186,23,26,29,30,35
W,15,3116,143,249,28,35,47,63,117.19999999999999
W,15,3301,3307,179,22,24,26,30,39.099999999999994
W,15,3303,3637,175,22,24,26,61,71
W,15,3307,3305,184,22,25,30,33,41
W,15,3308,7111,185,46.2,77,101,127,194.39999999999995
W,15,3309,3304,234,22,26,29,31,37
W,15,3310,3303,187,26,30,35,75,157.49999999999994
W,15,3311,3308,237,22,25,28,31,38
W,15,3312,3310,187,23.3,27,29,32,38
W,15,3326,3354,41,21,22,22,23,26
W,15,3329,10939,61,25,28,30,32,35
W,15,3329,3332,62,33,37,39,41,45.949999999999996
W,15,3330,3356,61,28,29,32,37,51
W,15,3332,3334,44,21,22.75,28,34.25,48.85
W,15,3334,10149,62,24.05,27,28.5,30,35.84999999999999
W,15,3335,3353,45,21,22,23,25,30
W,15,3339,10504,54,118.95,148,173,215.5,248.5999999999999
W,15,3340,3329,121,26,40,60,80,106
W,15,3343,3330,50,21,22,23,24,27.099999999999994
W,15,3352,7410,62,35,37,39,42,55.79999999999998
W,15,3353,3325,49,21,22,23,24,26.599999999999994
W,15,3354,3352,61,22,29,32,41,72
W,15,3356,3328,61,27,31,47,82,135
W,15,3397,13732,189,143.2,164,178,198,240.99999999999997
W,15,3398,13780,189,72,87,103,123,150
W,15,3465,3474,62,30,34.25,40,52,69.94999999999999
W,15,3474,10177,63,49.89999999999999,100.5,122,171.5,275.9
W,15,3509,11837,124,56.3,80,112,134.25,164.7
W,15,3540,9308,60,21.950000000000003,25.75,27,28,34
W,15,3541,9192,58,22.849999999999998,25,26,28,33
W,15,3588,2682,59,23.9,29,34,38,55.39999999999998
W,15,3633,2642,574,33,36,39,42,51
W,15,3635,2641,499,66,74,81,94,125.69999999999976
W,15,3637,3641,498,28,32,35,39,76.14999999999998
W,15,3639,3635,529,34,42,48,73,150.59999999999997
W,15,3639,3639,42,149.15,171.75,195,215.5,245.54999999999998
W,15,3641,3633,299,21,23,25,29,76.09999999999997
W,15,3669,4290,250,29,47.25,71,93,149.09999999999997
W,15,3673,5846,249,51.4,59,66,75,91.19999999999999
W,15,3690,8309,124,64.15,86.75,105.5,123.25,150.85
W,15,3908,3917,249,35.4,41,44,48,60
W,15,3909,3931,188,25,27.75,30,32,37
W,15,3911,845,188,37.75,56,74,95.25,141
W,15,3912,3947,213,21,24,26,31,42
W,15,3916,3909,188,38,43,47,51.25,60.650000000000006
W,15,3917,4538,187,46.3,74,99,130,172.49999999999994
W,15,3921,3938,188,26,29,31,34,41
W,15,3922,3933,136,21,22,23,25,34.5
W,15,3928,3935,175,22,24,26,28,35
W,15,3929,3932,247,25,31,46,62,75.69999999999999
W,15,3931,3928,188,34,44,60,73.25,89.65
W,15,3932,3908,249,33,36,39,42,50
W,15,3933,3929,249,26,29,31,33,40
W,15,3935,3921,166,21,23,24,26,30.75
W,15,3938,3946,188,39,42,45.5,50,61
W,15,3940,3922,248,29,33,35,38,42.64999999999998
W,15,3946,3911,187,24.3,28,31,35,46.69999999999999
W,15,3947,3940,248,35,40,44,47,55.64999999999998
W,15,400,402,232,21,23,25,44.25,64.44999999999999
W,15,4012,5386,61,37,48,59,71,105
W,15,4013,4029,111,32,37,41,45,117
W,15,4014,4026,215,21,23,25,33,60.29999999999998
W,15,4016,4014,249,24,29,38,53,67.6
W,15,4019,4016,106,21,21.25,23,25.75,38
W,15,402,404,217,21,23,24,27,38
W,15,4022,4019,69,21,21,22,24,32.79999999999998
W,15,4023,4022,62,21,21,23,25.75,58.49999999999996
W,15,4026,13574,139,57,70,94,112,127
W,15,4026,4013,112,33,47,70.5,86,94.89999999999998
W,15,4028,13689,138,33,38,50,68.75,97
W,15,4029,6158,111,64.5,73.5,80,92,113.5
W,15,4032,4036,186,22,23,25,27,32
W,15,4036,6567,187,60,74,82,90,100
W,15,4039,4032,185,22,24,27,29,33
W,15,404,406,250,23.450000000000003,29.25,36,46,56
W,15,4040,10307,187,37,40,44,63,598.8999999999987
W,15,406,408,237,21,23,24,27,30
W,15,408,13043,249,24,27,29,31,36
W,15,410,7216,168,21,22,24,26,30.650000000000006
W,15,4105,8484,182,47.05,52,56,62,76.94999999999999
W,15,417,410,251,27,31,33,35,40.5
W,15,418,422,250,43,53.25,68,74,85
W,15,422,425,313,27,30,33,35,45
W,15,423,417,251,40,43,47,61,74.5
W,15,4248,4327,96,21,24.75,40,49.25,61
W,15,4249,10639,28,21,22.75,26.5,33,38.65
W,15,425,427,312,26,33,43,58.25,71
W,15,4252,13870,220,21,24,27,59,78.09999999999997
W,15,4253,4319,250,26.450000000000003,33,46,61,97.09999999999997
W,15,426,423,251,41,45,50,63,84
W,15,427,429,309,21,23,25,27,32
W,15,428,426,146,21,21,23,25,50.5
W,15,4284,4248,156,21,22,24,32.25,53
W,15,4287,2015,62,102.05,129.25,165,187.5,229.75
W,15,4287,6517,196,97,131,162,198,253.5
W,15,4287,6522,248,50.7,77,97,118,145
W,15,4288,8321,370,26,32,36,42,61.55000000000001
W,15,429,436,313,35,39,42,47,55.39999999999998
W,15,4290,4252,250,49.45,57,66,99.75,122.54999999999998
W,15,430,428,241,22,24,25,28,33
W,15,4305,4253,195,21,22,24,29,74.89999999999995
W,15,4319,3673,249,82.4,106,122,146,225.6
W,15,4326,4328,71,21,22,23,27,49
W,15,4327,211,251,25,28,31,35,64.5
W,15,4328,4329,119,21,21,23,25,35.099999999999994
W,15,4329,4249,194,22,43,69,83,101.04999999999998
W,15,435,430,251,35,40,43,47,57
W,15,436,439,265,21,25,29,33,45
W,15,439,442,52,21,24,29.5,34,39.89999999999999
W,15,440,435,247,22,25,26,28,32
W,15,442,443,86,21,21,22,24,34
W,15,444,10449,33,21,22,23,30,42.199999999999996
W,15,4440,3009,121,25,28,30,36,51
W,15,4441,5353,63,157,167,181,194.5,224.3
W,15,4441,599,124,99.15,107,111,118,162.64999999999995
W,15,445,448,223,21,22,24,26,31
W,15,448,450,231,22,28,40,52.5,63.5
W,15,449,446,214,21,22,23,24,28
W,15,451,449,124,21,21.75,23,26,32
W,15,453,456,235,21,23,24,26,29
W,15,4537,3916,187,28,31,35,39,48
W,15,4538,13825,249,89,99,108,125,158.6
W,15,4538,4702,69,21,21,23,25,29.19999999999999
W,15,454,451,27,22.3,28,37,44,53.099999999999994
W,15,456,459,38,21,21,22,22,27.349999999999987
W,15,457,454,312,24,27,30,32,37
W,15,4575,6668,250,31.450000000000003,58.25,106,135,188.39999999999986
W,15,4576,4575,152,21,23,27,43,69.24999999999994
W,15,4578,4576,63,21,23.5,29,45.5,87.1
W,15,4581,4578,192,21,23,24,31.25,46
W,15,4583,4581,113,21,22,23,26,38
W,15,459,7853,251,35,39,43,47,59.5
W,15,460,457,306,22,25,27,29,32.75
W,15,465,400,204,21.150000000000002,28.75,48.5,55.25,64
W,15,467,11211,59,31,40,51,63.5,138.59999999999997
W,15,4701,4537,125,21,24,29,45,72
W,15,4702,3116,250,104,113,119.5,131,199.64999999999995
W,15,4773,13118,120,22,24,25,28,31.049999999999997
W,15,4774,4776,74,21,23,24,27,38.69999999999999
W,15,4775,4773,94,21,24,26,28.75,36.69999999999999
W,15,4776,4779,125,23,26,29,35,42
W,15,4778,4777,89,21,23,25,27,31
W,15,4779,6719,116,22.75,28,31,34,41.5
W,15,4811,7306,188,34,38,42,46.25,52.650000000000006
W,15,4812,7191,250,39.45,45,55,78,108.09999999999997
W,15,4813,7270,124,53.150000000000006,59,63,67,80.85
W,15,4816,7344,63,22.1,25,27,29.5,35
W,15,4817,10177,56,100,142,201,235.25,269.5
W,15,4818,4817,35,76.1,82,85,105.5,126.49999999999999
W,15,4937,4938,62,24,26,27,29,31.949999999999996
W,15,4941,4943,61,32,35,37,40,48
W,15,4943,6187,61,33,38,42,44,50
W,15,4955,4958,126,32,38.25,41,44,48.75
W,15,4958,4960,44,21,21.75,22,25.25,45.10000000000001
W,15,4960,6755,126,34,38,40,44,56
W,15,4964,4701,188,88.7,99,107.5,125.75,165.25000000000003
W,15,4979,4993,61,29,36,40,48,89
W,15,4980,4991,63,29,33,37,40,42
W,15,4982,4980,63,27,31,32,33.5,37.9
W,15,4984,4987,63,25,30,34,36.5,44.8
W,15,4987,6713,50,21,22.25,24,26,28.549999999999997
W,15,4988,4990,61,28,29,34,38,40
W,15,4990,4979,61,25,29,32,34,40
W,15,4991,4984,61,22,25,27,29,33
W,15,4993,4994,60,24.95,36.75,50,93.5,140.69999999999996
W,15,5007,5020,250,37,44,59.5,80,94.54999999999998
W,15,5009,5007,189,21,22,24,27,40.599999999999994
W,15,5012,5009,121,21,23,38,49,59
W,15,5014,5012,308,26,31.75,35,41,88
W,15,5016,5014,164,21,23,30,44,57
W,15,5017,2641,173,98.6,121,134,153,252.60000000000002
W,15,5017,5017,38,23,26,29.5,34.75,44.15
W,15,5020,5017,137,37,44,54,76,120.99999999999994
W,15,5020,7098,112,46.55,55,62.5,84.25,108.44999999999999
W,15,5035,5033,48,22,24,27,29,40.65
W,15,5037,5039,61,30,33,35,39,45
W,15,5039,6714,47,21,22.5,23,25,27.699999999999996
W,15,5044,13193,249,45,53,69,90,112.6
W,15,5044,5066,250,49,63.25,82.5,107,126
W,15,5045,10795,237,22,25,27,29,35
W,15,5046,13651,159,21,22,24,27,33
W,15,5048,10793,250,34,42,54,67,84.54999999999998
W,15,5049,5070,85,21.200000000000003,33,44,52,60.8
W,15,5054,5102,86,21,22,24,26,40.75
W,15,5058,13328,514,21,22,25,29,62.74999999999983
W,15,5060,5058,409,21,23,29,49,64
W,15,5061,5044,164,21,25,32.5,45,63.69999999999999
W,15,5062,5060,152,21,24,29,37,48
W,15,5063,5062,492,23,27,31,43,67
W,15,5066,5049,139,21,22,23,26,31.19999999999999
W,15,5067,5063,247,34,41,55,79,93
W,15,5068,5067,29,21,22,24,26,45.999999999999986
W,15,5069,5068,232,21,24,26,29,36.44999999999999
W,15,5070,5076,250,37,41,45,49,60.54999999999998
W,15,5076,5079,206,21,23,29,53.5,64
W,15,5077,5069,247,26,30,33,37,60.69999999999999
W,15,5079,5048,151,21,22,23,26,31.5
W,15,5080,5077,220,22,24,26,29,35.04999999999998
W,15,5081,5080,150,21,24,27.5,35,61.749999999999915
W,15,5087,5091,232,21,24,32.5,46.25,60
W,15,5091,5094,312,27.55,42,61,71.25,113.44999999999999
W,15,5093,10834,245,30,35,40,49,77.79999999999998
W,15,5094,5097,309,23,25,28,31,46.599999999999966
W,15,5097,5054,165,21,31,40,50,56
W,15,5098,5093,219,22,24,27,34,55
W,15,5100,5098,47,21,24.5,41,49.5,52.699999999999996
W,15,5102,5104,306,22,26,31,52,88.5
W,15,5103,5100,238,24,30,37,49,61
W,15,5104,5110,311,24,27,29,31,37
W,15,5105,5103,243,22,24,26,29,41.89999999999998
W,15,5107,5105,153,21,26,39,58,83.00000000000003
W,15,5110,5112,199,21,26,37,45,53
W,15,5112,5115,57,21,22,23,24,38.99999999999989
W,15,5113,5107,206,21,23,24,27,33
W,15,5114,5113,117,21,23,27,35,47.19999999999999
W,15,5115,5118,91,21,22,24,30,42
W,15,5118,5123,247,27,31,36,56,128.49999999999994
W,15,5119,5114,209,21,23,24,26,31.599999999999994
W,15,5122,5119,116,21,22,23.5,27,42
W,15,5123,5045,137,23,56,83,107,128
W,15,5125,5122,134,21,22,23,30.75,47.69999999999999
W,15,5127,5125,242,29,54,82.5,114.75,142.95
W,15,5132,5135,161,21,22,23,26,37
W,15,5133,5127,221,22,24,26,28,34
W,15,5135,5138,245,22.200000000000003,32,54,80,108
W,15,5136,5133,33,22,23,26,31,37.599999999999994
W,15,5138,5046,33,21,22,24,27,33.59999999999998
W,15,5139,5136,243,25.1,29.5,32,34,39
W,15,5140,5139,243,23,27,30,39.5,65
W,15,5144,5140,166,21,22,24,26,42.75
W,15,5145,5052,180,21,25,37.5,47,57.04999999999998
W,15,5146,10853,219,30,34,38,44,56
W,15,5148,5150,196,31,40,44,51,72
W,15,5150,1286,202,21,23,26,31,45.94999999999999
W,15,5223,10454,125,30.2,34,37,43,51
W,15,5226,5228,63,34,39,42,45,49.9
W,15,5227,5225,126,24,29.25,37.5,48,69.25
W,15,5228,5230,63,24.1,30.5,34,37,42.9
W,15,5229,5227,126,30,34,39,44,50
W,15,5230,5232,24,21,21,23,23.25,27.39999999999999
W,15,5231,5229,126,24,28,33,36,40
W,15,5232,8471,63,35.1,39,43,47,64.19999999999999
W,15,5234,6683,125,27,29,31,34,38.8
W,15,5235,9959,77,21,22,23,25,29.200000000000003
W,15,5236,4778,125,36,40,43,47,55.599999999999994
W,15,5238,5237,126,23,26,28,30,34
W,15,5239,142,251,28,33,39,77.5,205
W,15,5253,7310,245,23,26,29,32,36.79999999999998
W,15,5328,13294,63,41,44,47,49,55
W,15,5330,5352,63,22,24,26,28,35.599999999999994
W,15,5336,598,69,21,24,39,97,195
W,15,5339,13637,63,65,72,101,114.5,137.9
W,15,5341,10291,123,42,44,46,49.5,54.89999999999999
W,15,5344,5336,59,21,22,23,25,152.29999999999998
W,15,5350,5345,124,29,31,34,36,37
W,15,5352,4440,58,178.54999999999998,205.5,247,288.25,392.45
W,15,5353,5328,63,36.1,41.5,45,46,50
W,15,5357,5355,62,21,21,22,24,35.949999999999996
W,15,5359,5341,59,21,21,22,23.5,28.099999999999994
W,15,5375,13876,62,33,36,54.5,94.5,169.59999999999997
W,15,5377,10495,124,40.3,58.75,78,106.25,131.24999999999997
W,15,5378,5379,77,21,22,25,28,39
W,15,5379,241,123,45,63.5,95,116.5,135
W,15,5379,5377,123,25.3,33,49,73,108
W,15,5386,6667,61,21,25,26,28,30
W,15,5390,5466,250,28,38,64,96,132
W,15,5390,6921,54,21.65,24,31.5,67,120.44999999999996
W,15,5391,5481,249,23,27,30,34,50.39999999999998
W,15,5392,12953,135,21,22,24,26,29
W,15,5393,5484,21,21,21,22,25,26
W,15,5394,5503,63,21,23,25,34,42.8
W,15,5395,5433,313,32,35,38,41,48.799999999999955
W,15,5397,13031,249,33,42,58,81,165.99999999999994
W,15,5398,9792,250,34,37,40,44,64.54999999999998
W,15,5404,5494,249,25,29,33,40,58.19999999999999
W,15,5407,5493,237,23,25,28,35,54
W,15,5410,5397,250,35.45,41,45,54.75,77.54999999999998
W,15,5411,12957,249,26.4,43,74,100,130.6
W,15,5414,10910,248,23,29,40.5,54,63.64999999999998
W,15,5415,5414,251,25,28,32,40,52
W,15,5416,5418,61,21,22,23,27,35
W,15,5417,5415,228,21,24,27,30,52.299999999999955
W,15,5418,5421,234,21,23,25,31.75,54.349999999999994
W,15,5419,5417,84,21,21,22,24,26
W,15,5421,5423,129,21,22,27,44,91.79999999999998
W,15,5422,5419,80,21,21,22.5,26,32.099999999999994
W,15,5423,5425,246,26,40,81.5,116.75,146
W,15,5424,5422,199,21,23,26,33,49.099999999999994
W,15,5425,12950,250,25,27,30,33,42
W,15,5426,5424,134,21,22,23,25,34
W,15,5428,5426,250,25,31,42,77.5,128.54999999999998
W,15,5431,5432,232,22,23,25,27,32.349999999999966
W,15,5432,5436,187,33,38,42,51,68.69999999999999
W,15,5433,12943,241,23,25,27,30,39
W,15,5436,5439,184,24.15,27,30,32,38.849999999999994
W,15,5439,5444,184,37,42,58,77,97.85
W,15,5442,12949,303,23,26.5,29,32,37.89999999999998
W,15,5443,5442,216,21,22,24,26,32.25
W,15,5444,5445,76,21,22,24,25,33
W,15,5445,5448,204,21,22,24,26,29
W,15,5446,5443,219,21,25,31,46.5,76
W,15,5448,5452,250,32,35,37,41,48
W,15,5452,5454,240,22,29.75,50,69,84
W,15,5453,11071,248,25,27,29,31,37
W,15,5454,5458,250,23,26,28,31,36
W,15,5455,5453,249,24,27,30,32,41.599999999999994
W,15,5457,5455,185,21,22,24,33,61.39999999999995
W,15,5458,12954,211,21,22,24,25,30
W,15,5459,5457,58,21,22,23,26,36.15
W,15,5461,5463,172,21,22,23,25,28.44999999999999
W,15,5462,13547,249,25,28,30,32,36
W,15,5463,5465,21,22,24,27,33,40
W,15,5464,5462,120,21,22,25,32,48
W,15,5465,5467,248,29,43,69,96,122
W,15,5466,5464,26,21,21,22,23,23
W,15,5467,5468,249,30,34,40,54,72.6
W,15,5468,12398,131,21,24,36,46,64.5
W,15,5469,5390,236,21,23,25,27,33.25
W,15,5471,5475,235,21,23,26,28,33
W,15,5472,12397,250,36,44,61.5,95,123.09999999999997
W,15,5475,5477,36,21,21,23,25,29.25
W,15,5476,13523,172,21,22,23,26,30
W,15,5477,5478,249,26,35,59,77,100.6
W,15,5478,5480,233,21,23,25,27,32
W,15,5479,5476,182,21,22,24,27,31
W,15,5480,5392,173,21,23,25,29,36.80000000000001
W,15,5481,5479,249,25,35,55,76,102.79999999999998
W,15,5484,5391,43,21,22,28,35,67.49999999999997
W,15,5487,5489,175,21,24.5,27,30,63.499999999999915
W,15,5488,5393,76,21,21,22,24,26.25
W,15,5489,5491,237,23,37,76,106,131.2
W,15,5491,5404,250,34.45,38,41,43,48.54999999999998
W,15,5492,5488,246,22.25,26,28,30,34.75
W,15,5493,8851,236,21,23,25,26,30
W,15,5494,12961,242,22,25,27,29.75,38.94999999999999
W,15,5495,5410,250,27,31,34,38,55
W,15,5498,7898,240,43,50,63,76,96.09999999999997
W,15,5502,13596,90,21,22,23,24,30
W,15,5515,5519,184,23,26,28,31,35
W,15,5516,5517,136,21,24,26,28.25,37.25
W,15,5517,7289,185,24,28,31,35,48.599999999999966
W,15,5518,5516,100,21,22,23,24,31
W,15,5520,5522,46,21,21,22.5,24,27
W,15,5521,5518,74,21,21,22,24,27.349999999999994
W,15,5522,5524,150,21,23,26,37.75,70.69999999999976
W,15,5524,5526,158,21,24,26,28.75,36.150000000000006
W,15,5525,5523,177,21,23,25,26,29
W,15,5526,5529,144,21,22,24,26,31
W,15,5527,5525,120,21,23.75,32.5,46.25,102.24999999999999
W,15,5529,5531,181,22,25,27,29,35
W,15,5530,5527,188,22,26,29,31,35
W,15,5531,5532,156,21,23,26,29,34
W,15,5532,5534,89,21,23,26,37,58.19999999999999
W,15,5533,9307,182,22,24,26,29,33
W,15,5534,2542,184,32.15,37,41,49,69.69999999999999
