SERVICE_DATE,SERVICE_KEY,TRAIN,TRIP_NUMBER,bus,ROUTE_NUMBER,DIRECTION,ESTIMATED_LOAD,start_location,depart,end_location,arrive,ACT_ARR_TIME,ACT_DEP_TIME,STOP_TYPE,GPS_LONGITUDE,GPS_LATITUDE,delay,DOOR_OPEN_TIME
04MAY2018:00:00:00,W,410,1550,3556,4,1,7,7856,54857,2642,55012,54875,54896,3,-122.65873329999998,45.512755,21,0
07MAY2018:00:00:00,W,410,1330,3330,4,1,0,7856,36943,2642,37093,36964,36997,3,-122.6587483,45.512818333,33,0
07MAY2018:00:00:00,W,410,1550,3330,4,1,0,7856,54865,2642,55000,54880,54918,3,-122.65870670000001,45.512816666999996,38,0
07MAY2018:00:00:00,W,410,1780,3330,4,1,0,7856,73765,2642,73901,73780,73809,3,-122.658745,45.512818333,29,0
08MAY2018:00:00:00,W,410,1330,3515,4,1,18,7856,36601,2642,36801,36618,36649,3,-122.6587433,45.512805,31,0
08MAY2018:00:00:00,W,410,1550,3515,4,1,15,7856,54936,2642,55138,54954,54987,3,-122.6587267,45.51275,33,0
08MAY2018:00:00:00,W,410,1780,3515,4,1,3,7856,73751,2642,73897,73765,73822,3,-122.6587283,45.512826667,57,0
09MAY2018:00:00:00,W,410,1330,3566,4,1,15,7856,36724,2642,36941,36739,36784,3,-122.6587033,45.512825,45,0
09MAY2018:00:00:00,W,410,1550,3566,4,1,8,7856,54854,2642,55062,54869,54907,3,-122.65871329999999,45.512825,38,0
09MAY2018:00:00:00,W,410,1780,3566,4,1,8,7856,73820,2642,73970,73833,73879,3,-122.65873329999998,45.51282,46,0
10MAY2018:00:00:00,W,410,1330,3538,4,1,24,7856,36732,2642,36939,36754,36782,3,-122.65873329999998,45.51278,28,0
10MAY2018:00:00:00,W,410,1550,3538,4,1,8,7856,54878,2642,55080,54885,54916,3,-122.6586983,45.512053333000004,31,0
10MAY2018:00:00:00,W,410,1550,3538,4,1,8,7856,54878,2642,55080,54935,54986,3,-122.65874,45.512833333,51,0
10MAY2018:00:00:00,W,410,1780,3538,4,1,9,7856,73890,2642,74032,73903,73947,3,-122.6587367,45.51283,44,0
11MAY2018:00:00:00,W,410,1330,3511,4,1,29,7856,36679,2642,36945,36686,36718,3,-122.65866670000001,45.512055,32,0
11MAY2018:00:00:00,W,410,1330,3511,4,1,29,7856,36679,2642,36945,36738,36792,3,-122.65871170000001,45.512840000000004,54,0
11MAY2018:00:00:00,W,410,1550,3511,4,1,11,7856,54920,2642,55075,54938,54991,3,-122.65872,45.512838333000005,53,0
11MAY2018:00:00:00,W,410,1780,3511,4,1,7,7856,73928,2642,74101,73933,73957,3,-122.6586717,45.512095,24,0
11MAY2018:00:00:00,W,410,1780,3511,4,1,7,7856,73928,2642,74101,73974,74020,3,-122.65872,45.512834999999995,46,0
14MAY2018:00:00:00,W,410,1550,3306,4,1,16,7856,54877,2642,55005,54890,54920,3,-122.6587317,45.512753333,30,0
14MAY2018:00:00:00,W,410,1780,3306,4,1,5,7856,73759,2642,73892,73774,73809,3,-122.65874170000001,45.512825,35,0
14MAY2018:00:00:00,W,410,1330,3306,4,1,26,7856,36735,2642,36932,36754,36780,3,-122.658725,45.512838333000005,26,0
15MAY2018:00:00:00,W,410,1330,3505,4,1,27,7856,36676,2642,36792,36694,36711,3,-122.65871829999999,45.512851667,17,0
15MAY2018:00:00:00,W,410,1550,3505,4,1,9,7856,54867,2642,55019,54884,54920,3,-122.65874170000001,45.512845,36,0
15MAY2018:00:00:00,W,410,1780,3505,4,1,11,7856,74102,2642,74255,74118,74167,3,-122.65874,45.512845,49,0
16MAY2018:00:00:00,W,410,1330,3519,4,1,29,7856,36524,2642,36732,36539,36634,3,-122.65868999999999,45.512518333,95,0
16MAY2018:00:00:00,W,410,1550,3519,4,1,15,7856,54851,2642,54998,54865,54909,3,-122.65873329999998,45.51283,44,0
16MAY2018:00:00:00,W,410,1780,3519,4,1,6,7856,73767,2642,73903,73779,73808,3,-122.6587467,45.512833333,29,0
17MAY2018:00:00:00,W,410,1330,3526,4,1,23,7856,36581,2642,36725,36591,36636,3,-122.6587317,45.512855,45,0
17MAY2018:00:00:00,W,410,1550,3526,4,1,3,7856,54851,2642,54995,54866,54907,3,-122.6587283,45.51283,41,0
17MAY2018:00:00:00,W,410,1780,3526,4,1,5,7856,73756,2642,73895,73771,73792,3,-122.65873500000001,45.512836666999995,21,0
18MAY2018:00:00:00,W,410,1550,3537,4,1,8,7856,54923,2642,55130,54936,54991,3,-122.65874,45.512811667,55,0
18MAY2018:00:00:00,W,410,1780,3537,4,1,6,7856,73750,2642,73901,73766,73818,3,-122.6587217,45.512808333,52,0
21MAY2018:00:00:00,W,410,1330,3508,4,1,26,7856,36673,2642,36945,36680,36717,3,-122.6586683,45.512041667,37,0
21MAY2018:00:00:00,W,410,1330,3508,4,1,26,7856,36673,2642,36945,36738,36790,3,-122.658705,45.512826667,52,0
21MAY2018:00:00:00,W,410,1550,3508,4,1,12,7856,54936,2642,55066,54949,54977,3,-122.65871329999999,45.512805,28,0
21MAY2018:00:00:00,W,410,1780,3508,4,1,15,7856,74381,2642,74528,74394,74439,3,-122.658725,45.512841667,45,0
22MAY2018:00:00:00,W,410,1330,3511,4,1,25,7856,36788,2642,37001,36803,36851,3,-122.6587217,45.512840000000004,48,0
22MAY2018:00:00:00,W,410,1330,3511,4,1,25,7856,36788,2642,37001,36875,36890,3,-122.6600217,45.512988333,15,0
22MAY2018:00:00:00,W,410,1550,3511,4,1,13,7856,55130,2642,55343,55150,55192,3,-122.6587283,45.512843333,42,0
22MAY2018:00:00:00,W,410,1780,3511,4,1,5,7856,73834,2642,73964,73849,73870,3,-122.65871829999999,45.512853333,21,0
23MAY2018:00:00:00,W,410,1330,3513,4,1,13,7856,36591,2642,36798,36609,36647,3,-122.6587267,45.512783333,38,0
23MAY2018:00:00:00,W,410,1550,3513,4,1,8,7856,54915,2642,55057,54929,54976,3,-122.65872,45.512840000000004,47,0
23MAY2018:00:00:00,W,410,1780,3513,4,1,1,7856,73751,2642,73888,73765,73812,3,-122.658705,45.512821667,47,0
24MAY2018:00:00:00,W,410,1330,3532,4,1,19,7856,36602,2642,36736,36614,36640,3,-122.65874,45.512803333,26,0
24MAY2018:00:00:00,W,410,1550,3532,4,1,4,7856,54940,2642,55081,54968,54985,3,-122.6587283,45.512761667,17,0
25MAY2018:00:00:00,W,410,1550,3505,4,1,10,7856,54876,2642,55072,54880,54914,3,-122.658675,45.512115,34,0
25MAY2018:00:00:00,W,410,1550,3505,4,1,10,7856,54876,2642,55072,54935,54983,3,-122.6587267,45.512841667,48,0
25MAY2018:00:00:00,W,410,1330,3505,4,1,13,7856,36516,2642,36646,36531,36568,3,-122.65871829999999,45.512833333,37,0
25MAY2018:00:00:00,W,410,1780,3505,4,1,13,7856,73847,2642,74034,73853,73883,3,-122.65868,45.51209,30,0
25MAY2018:00:00:00,W,410,1780,3505,4,1,13,7856,73847,2642,74034,73901,73947,3,-122.6587217,45.512853333,46,0
29MAY2018:00:00:00,W,410,1330,3542,4,1,38,7856,36730,2642,36936,36747,36776,3,-122.65872,45.512841667,29,0
29MAY2018:00:00:00,W,410,1550,3542,4,1,16,7856,54994,2642,55201,55007,55052,3,-122.6587383,45.51283,45,0
29MAY2018:00:00:00,W,410,1780,3542,4,1,11,7856,74252,2642,74402,74267,74298,3,-122.65873500000001,45.512818333,31,0
30MAY2018:00:00:00,W,410,1330,3558,4,1,26,7856,36791,2642,36943,36810,36847,3,-122.65873,45.512766667,37,0
30MAY2018:00:00:00,W,410,1780,3558,4,1,11,7856,73968,2642,74101,73989,74018,3,-122.6587217,45.512823333,29,0
30MAY2018:00:00:00,W,410,1550,3558,4,1,7,7856,54848,2642,55055,54871,54917,3,-122.65871670000001,45.512821667,46,0
31MAY2018:00:00:00,W,410,1330,3554,4,1,13,7856,36512,2642,36653,36531,36569,3,-122.6587283,45.512808333,38,0
31MAY2018:00:00:00,W,410,1550,3554,4,1,14,7856,54871,2642,55011,54884,54897,3,-122.65866329999999,45.512326666999996,13,0
01MAY2018:00:00:00,W,411,1210,2611,4,1,7,7856,28610,2642,28815,28624,28672,3,-122.6587433,45.512843333,48,0
01MAY2018:00:00:00,W,411,1795,3323,4,1,16,7856,75852,2642,75990,75869,75906,3,-122.65873500000001,45.512796666999996,37,0
01MAY2018:00:00:00,W,411,1900,3323,4,1,5,7856,91603,2642,91769,91633,91679,3,-122.65871670000001,45.512805,46,0
02MAY2018:00:00:00,W,411,1900,3123,4,1,7,7856,91414,2642,91625,91436,91466,3,-122.65874,45.512853333,30,0
03MAY2018:00:00:00,W,411,1210,3265,4,1,21,7856,28769,2642,28957,28780,28793,3,-122.6586983,45.512413333000005,13,0
03MAY2018:00:00:00,W,411,1795,3550,4,1,14,7856,75863,2642,76071,75878,75909,3,-122.65873329999998,45.512816666999996,31,0
03MAY2018:00:00:00,W,411,1900,3550,4,1,2,7856,91482,2642,91636,91501,91535,3,-122.65873,45.512813333000004,34,0
04MAY2018:00:00:00,W,411,1210,2713,4,1,13,7856,28598,2642,28824,28615,28677,3,-122.658725,45.512768333000004,62,0
04MAY2018:00:00:00,W,411,1795,3724,4,1,13,7856,75939,2642,76086,75953,75987,3,-122.65873,45.512795000000004,34,0
04MAY2018:00:00:00,W,411,1900,3724,4,1,5,7856,91497,2642,91688,91511,91536,3,-122.65873500000001,45.512793333000005,25,0
07MAY2018:00:00:00,W,411,1795,3329,4,1,13,7856,75862,2642,75999,75877,75912,3,-122.6587267,45.512788333,35,0
07MAY2018:00:00:00,W,411,1210,3510,4,1,15,7856,28572,2642,28749,28577,28590,3,-122.65867,45.51208,13,0
08MAY2018:00:00:00,W,411,1900,3307,4,1,9,7856,91419,2642,91620,91436,91470,3,-122.6587433,45.512811667,34,0
09MAY2018:00:00:00,W,411,1210,2720,4,1,48,7856,28828,2642,29027,28846,28880,3,-122.6587317,45.512851667,34,0
09MAY2018:00:00:00,W,411,1795,3130,4,1,13,7856,75777,2642,75986,75792,75840,3,-122.65875,45.512781667,48,0
09MAY2018:00:00:00,W,411,1900,3130,4,1,6,7856,91476,2642,91619,91494,91538,3,-122.6586733,45.512838333000005,44,0
10MAY2018:00:00:00,W,411,1210,2624,4,1,19,7856,28821,2642,29099,28839,28887,3,-122.6587033,45.512833333,48,0
10MAY2018:00:00:00,W,411,1210,2624,4,1,19,7856,28821,2642,29099,28923,28933,3,-122.65961170000001,45.513020000000004,10,0
10MAY2018:00:00:00,W,411,1210,2624,4,1,19,7856,28821,2642,29099,29026,29049,3,-122.6604217,45.512973333000005,23,0
10MAY2018:00:00:00,W,411,1795,3140,4,1,7,7856,75659,2642,75785,75681,75696,3,-122.6587267,45.512793333000005,15,0
10MAY2018:00:00:00,W,411,1900,3140,4,1,9,7856,91424,2642,91554,91441,91448,3,-122.6587283,45.512823333,7,0
11MAY2018:00:00:00,W,411,1210,2557,4,1,18,7856,28618,2642,28825,28642,28677,3,-122.65873,45.512833333,35,0
11MAY2018:00:00:00,W,411,1795,3146,4,1,0,7856,75920,2642,76079,75937,75990,3,-122.6587383,45.512781667,53,0
11MAY2018:00:00:00,W,411,1900,3146,4,1,0,7856,91705,2642,91827,91723,91757,3,-122.65873,45.512788333,34,0
14MAY2018:00:00:00,W,411,1210,2614,4,1,6,7856,28533,2642,28685,28549,28598,3,-122.65873500000001,45.512856667,49,0
14MAY2018:00:00:00,W,411,1795,3125,4,1,0,7856,75709,2642,75862,75724,75769,3,-122.65873,45.512813333000004,45,0
14MAY2018:00:00:00,W,411,1900,3125,4,1,0,7856,91428,2642,91563,91445,91472,3,-122.658725,45.512776667,27,0
15MAY2018:00:00:00,W,411,1210,2613,4,1,19,7856,28682,2642,28891,28697,28739,3,-122.6587233,45.512713333,42,0
15MAY2018:00:00:00,W,411,1900,2710,4,1,7,7856,91408,2642,91546,91426,91465,3,-122.65871329999999,45.512818333,39,0
15MAY2018:00:00:00,W,411,1900,2710,4,1,7,7856,91408,2642,91546,91495,91504,3,-122.66048329999998,45.512988333,9,0
15MAY2018:00:00:00,W,411,1795,2710,4,1,11,7856,75802,2642,75918,75816,75844,3,-122.65872,45.512809999999995,28,0
16MAY2018:00:00:00,W,411,1900,3133,4,1,11,7856,91417,2642,91563,91436,91466,3,-122.6587317,45.512851667,30,0
16MAY2018:00:00:00,W,411,1795,3133,4,1,16,7856,75694,2642,75859,75723,75769,3,-122.658725,45.512843333,46,0
17MAY2018:00:00:00,W,411,1210,2703,4,1,25,7856,28831,2642,29030,28850,28873,3,-122.65871170000001,45.512834999999995,23,0
17MAY2018:00:00:00,W,411,1795,3746,4,1,0,7856,76115,2642,76421,76140,76188,3,-122.6587267,45.512841667,48,0
18MAY2018:00:00:00,W,411,1210,2647,4,1,24,7856,28914,2642,29167,28922,28940,3,-122.6586867,45.512055,18,0
18MAY2018:00:00:00,W,411,1210,2647,4,1,24,7856,28914,2642,29167,28982,28989,3,-122.6596267,45.513005,7,0
18MAY2018:00:00:00,W,411,1795,3129,4,1,7,7856,75581,2642,75714,75595,75632,3,-122.6587383,45.5127,37,0
18MAY2018:00:00:00,W,411,1900,3129,4,1,7,7856,91627,2642,91770,91645,91675,3,-122.6587317,45.5128,30,0
21MAY2018:00:00:00,W,411,1795,3146,4,1,0,7856,75638,2642,75783,75653,75698,3,-122.6587383,45.512801667,45,0
21MAY2018:00:00:00,W,411,1795,3146,4,1,0,7856,75638,2642,75783,75729,75737,3,-122.6604533,45.512945,8,0
21MAY2018:00:00:00,W,411,1900,3146,4,1,0,7856,91420,2642,91554,91442,91467,3,-122.6587267,45.512805,25,0
22MAY2018:00:00:00,W,411,1210,2613,4,1,32,7856,28881,2642,29100,28892,28951,3,-122.6587317,45.512805,59,0
22MAY2018:00:00:00,W,411,1900,3526,4,1,1,7856,91370,2642,91559,91377,91405,3,-122.65868329999999,45.51206,28,0
22MAY2018:00:00:00,W,411,1900,3526,4,1,1,7856,91370,2642,91559,91423,91472,3,-122.65871829999999,45.512801667,49,0
22MAY2018:00:00:00,W,411,1795,3526,4,1,8,7856,75856,2642,76004,75869,75911,3,-122.65873329999998,45.512803333,42,0
23MAY2018:00:00:00,W,411,1210,2715,4,1,10,7856,28528,2642,28812,28546,28597,3,-122.6587433,45.512866667,51,0
23MAY2018:00:00:00,W,411,1210,2715,4,1,10,7856,28528,2642,28812,28627,28635,3,-122.65983500000002,45.513013333,8,0
23MAY2018:00:00:00,W,411,1900,3146,4,1,0,7856,91419,2642,91565,91439,91469,3,-122.6587217,45.512834999999995,30,0
24MAY2018:00:00:00,W,411,1900,3501,4,1,3,7856,91415,2642,91569,91436,91468,3,-122.6586967,45.512763333,32,0
24MAY2018:00:00:00,W,411,1795,3501,4,1,2,7856,75677,2642,75853,75682,75704,3,-122.65866670000001,45.511983333,22,0
24MAY2018:00:00:00,W,411,1795,3501,4,1,2,7856,75677,2642,75853,75724,75770,3,-122.65870670000001,45.512840000000004,46,0
24MAY2018:00:00:00,W,411,1795,3501,4,1,2,7856,75677,2642,75853,75794,75808,3,-122.6604283,45.512993333000004,14,0
25MAY2018:00:00:00,W,411,1210,2554,4,1,23,7856,28758,2642,28967,28781,28814,3,-122.65873500000001,45.512838333000005,33,0
25MAY2018:00:00:00,W,411,1795,3120,4,1,24,7856,75843,2642,76014,75860,75914,3,-122.6587317,45.512816666999996,54,0
25MAY2018:00:00:00,W,411,1900,3120,4,1,7,7856,91416,2642,91546,91434,91470,3,-122.6587283,45.512805,36,0
29MAY2018:00:00:00,W,411,1210,2647,4,1,39,7856,28823,2642,29037,28837,28885,3,-122.6587317,45.512711667,48,0
29MAY2018:00:00:00,W,411,1900,3526,4,1,8,7856,91422,2642,91549,91436,91468,3,-122.6587233,45.512796666999996,32,0
29MAY2018:00:00:00,W,411,1900,3526,4,1,8,7856,91422,2642,91549,91498,91507,3,-122.6605067,45.512965,9,0
29MAY2018:00:00:00,W,411,1795,3526,4,1,8,7856,75734,2642,75920,75742,75769,3,-122.65868,45.512076666999995,27,0
29MAY2018:00:00:00,W,411,1795,3526,4,1,8,7856,75734,2642,75920,75788,75842,3,-122.6587233,45.512818333,54,0
30MAY2018:00:00:00,W,411,1210,2704,4,1,9,7856,28607,2642,28881,28625,28678,3,-122.65874,45.512825,53,0
30MAY2018:00:00:00,W,411,1210,2704,4,1,9,7856,28607,2642,28881,28702,28713,3,-122.6595767,45.513025,11,0
30MAY2018:00:00:00,W,411,1210,2704,4,1,9,7856,28607,2642,28881,28796,28843,3,-122.66049,45.512983333,47,0
30MAY2018:00:00:00,W,411,1900,3733,4,1,2,7856,91424,2642,91554,91441,91472,3,-122.65871829999999,45.512818333,31,0
30MAY2018:00:00:00,W,411,1795,3733,4,1,17,7856,75640,2642,75785,75655,75700,3,-122.6587283,45.512846667,45,0
31MAY2018:00:00:00,W,411,1210,2649,4,1,16,7856,28689,2642,28888,28710,28745,3,-122.65873329999998,45.512781667,35,0
31MAY2018:00:00:00,W,411,1795,3143,4,1,12,7856,75848,2642,76009,75864,75906,3,-122.6587267,45.512809999999995,42,0
31MAY2018:00:00:00,W,411,1900,3143,4,1,5,7856,91415,2642,91620,91432,91468,3,-122.65873329999998,45.512805,36,0
02MAY2018:00:00:00,W,412,1220,3123,4,1,23,7856,29672,2642,29876,29689,29723,3,-122.6587383,45.512786667,34,0
03MAY2018:00:00:00,W,412,1220,3139,4,1,22,7856,28914,2642,29106,28921,28941,3,-122.6586483,45.51201,20,0
04MAY2018:00:00:00,W,412,1220,3128,4,1,34,7856,29030,2642,29236,29048,29088,3,-122.658745,45.512828333,40,0
07MAY2018:00:00:00,W,412,1220,2640,4,1,34,7856,29046,2642,29237,29061,29090,3,-122.658745,45.512821667,29,0
08MAY2018:00:00:00,W,412,1220,3116,4,1,10,7856,28902,2642,29103,28915,28952,3,-122.65873500000001,45.512793333000005,37,0
09MAY2018:00:00:00,W,412,1220,3118,4,1,39,7856,29133,2642,29380,29138,29151,3,-122.6586867,45.511981667,13,0
09MAY2018:00:00:00,W,412,1220,3118,4,1,39,7856,29133,2642,29380,29171,29230,3,-122.6587267,45.512834999999995,59,0
10MAY2018:00:00:00,W,412,1220,3133,4,1,16,7856,28942,2642,29165,28976,29014,3,-122.65957,45.513025,38,0
11MAY2018:00:00:00,W,412,1220,3114,4,1,21,7856,28957,2642,29100,28969,29016,3,-122.65872,45.512816666999996,47,0
14MAY2018:00:00:00,W,412,1220,2613,4,1,25,7856,29089,2642,29310,29103,29158,3,-122.6587233,45.512855,55,0
16MAY2018:00:00:00,W,412,1220,3149,4,1,22,7856,28979,2642,29109,28987,29008,3,-122.6587,45.512063333,21,0
17MAY2018:00:00:00,W,412,1220,2602,4,1,21,7856,29114,2642,29311,29132,29162,3,-122.65874170000001,45.51275,30,0
18MAY2018:00:00:00,W,412,1220,3130,4,1,9,7856,28953,2642,29177,28972,29020,3,-122.65876170000001,45.512803333,48,0
22MAY2018:00:00:00,W,412,1220,3117,4,1,12,7856,29025,2642,29236,29040,29090,3,-122.6587383,45.512831667,50,0
24MAY2018:00:00:00,W,412,1220,2710,4,1,10,7856,28988,2642,29234,28993,29008,3,-122.658685,45.511983333,15,0
24MAY2018:00:00:00,W,412,1220,2710,4,1,10,7856,28988,2642,29234,29030,29088,3,-122.65873,45.512846667,58,0
25MAY2018:00:00:00,W,412,1220,3136,4,1,0,7856,28960,2642,29096,28976,29018,3,-122.65873500000001,45.512803333,42,0
29MAY2018:00:00:00,W,412,1220,2616,4,1,13,7856,29088,2642,29305,29105,29158,3,-122.65874,45.512855,53,0
30MAY2018:00:00:00,W,412,1220,3504,4,1,28,7856,29176,2642,29451,29184,29219,3,-122.6586783,45.512078333000005,35,0
30MAY2018:00:00:00,W,412,1220,3504,4,1,28,7856,29176,2642,29451,29239,29298,3,-122.65871670000001,45.512821667,59,0
30MAY2018:00:00:00,W,412,1220,3504,4,1,28,7856,29176,2642,29451,29325,29332,3,-122.66009170000001,45.512996666999996,7,0
31MAY2018:00:00:00,W,412,1220,3267,4,1,14,7856,28968,2642,29177,28986,29020,3,-122.6587233,45.512801667,34,0
01MAY2018:00:00:00,W,413,1350,3532,4,1,20,7856,38546,2642,38757,38561,38601,3,-122.65873500000001,45.512811667,40,0
01MAY2018:00:00:00,W,413,1580,3532,4,1,11,7856,57191,2642,57396,57206,57235,3,-122.65872,45.512816666999996,29,0
02MAY2018:00:00:00,W,413,1350,3522,4,1,23,7856,38542,2642,38763,38557,38608,3,-122.6587317,45.512840000000004,51,0
02MAY2018:00:00:00,W,413,1580,3522,4,1,24,7856,57330,2642,57531,57336,57371,3,-122.658685,45.512058333,35,0
03MAY2018:00:00:00,W,413,1350,3545,4,1,0,7856,38610,2642,38827,38623,38676,3,-122.65870670000001,45.512838333000005,53,0
03MAY2018:00:00:00,W,413,1580,3545,4,1,0,7856,57107,2642,57310,57120,57164,3,-122.65871000000001,45.512815,44,0
04MAY2018:00:00:00,W,413,1350,3304,4,1,28,7856,38640,2642,38905,38647,38675,3,-122.65871170000001,45.512055,28,0
04MAY2018:00:00:00,W,413,1350,3304,4,1,28,7856,38640,2642,38905,38694,38748,3,-122.6587467,45.512818333,54,0
04MAY2018:00:00:00,W,413,1580,3304,4,1,10,7856,57181,2642,57384,57197,57244,3,-122.6587383,45.512733333,47,0
07MAY2018:00:00:00,W,413,1350,3267,4,1,29,7856,38624,2642,38825,38642,38670,3,-122.6587233,45.512828333,28,0
07MAY2018:00:00:00,W,413,1580,3267,4,1,9,7856,57283,2642,57397,57291,57302,3,-122.65868,45.512053333000004,11,0
09MAY2018:00:00:00,W,413,1350,3317,4,1,24,7856,38480,2642,38752,38491,38534,3,-122.65871170000001,45.512593333000005,43,0
09MAY2018:00:00:00,W,413,1580,3317,4,1,28,7856,57183,2642,57382,57199,57242,3,-122.65873,45.512765,43,0
10MAY2018:00:00:00,W,413,1580,3268,4,1,17,7856,57107,2642,57316,57121,57164,3,-122.658695,45.512813333000004,43,0
11MAY2018:00:00:00,W,413,1350,3317,4,1,25,7856,38692,2642,38975,38711,38737,3,-122.65876000000002,45.51282,26,0
11MAY2018:00:00:00,W,413,1350,3317,4,1,25,7856,38692,2642,38975,38902,38962,3,-122.6659933,45.51293,60,0
14MAY2018:00:00:00,W,413,1350,3307,4,1,26,7856,38611,2642,38765,38628,38667,3,-122.658745,45.512834999999995,39,0
14MAY2018:00:00:00,W,413,1580,3307,4,1,9,7856,57130,2642,57319,57137,57162,3,-122.6586933,45.512055,25,0
15MAY2018:00:00:00,W,413,1350,3528,4,1,37,7856,39104,2642,39246,39121,39156,3,-122.6587383,45.512823333,35,0
16MAY2018:00:00:00,W,413,1350,3517,4,1,12,7856,38352,2642,38548,38364,38376,3,-122.6586767,45.512483333,12,0
16MAY2018:00:00:00,W,413,1580,3517,4,1,25,7856,57131,2642,57309,57135,57159,3,-122.65866170000001,45.511981667,24,0
17MAY2018:00:00:00,W,413,1350,3531,4,1,18,7856,38549,2642,38693,38567,38601,3,-122.65874170000001,45.512821667,34,0
18MAY2018:00:00:00,W,413,1350,3113,4,1,22,7856,38583,2642,38830,38589,38606,3,-122.65869170000002,45.512006667,17,0
18MAY2018:00:00:00,W,413,1350,3113,4,1,22,7856,38583,2642,38830,38627,38678,3,-122.6587367,45.512831667,51,0
18MAY2018:00:00:00,W,413,1580,3113,4,1,19,7856,57115,2642,57253,57130,57163,3,-122.6587367,45.512828333,33,0
21MAY2018:00:00:00,W,413,1350,3536,4,1,20,7856,38838,2642,39036,38858,38881,3,-122.6587267,45.512726666999995,23,0
21MAY2018:00:00:00,W,413,1580,3536,4,1,12,7856,57113,2642,57259,57131,57159,3,-122.65871829999999,45.512821667,28,0
22MAY2018:00:00:00,W,413,1350,3503,4,1,19,7856,38408,2642,38626,38425,38461,3,-122.65871670000001,45.51283,36,0
22MAY2018:00:00:00,W,413,1350,3503,4,1,19,7856,38408,2642,38626,38495,38506,3,-122.6601183,45.512991667,11,0
23MAY2018:00:00:00,W,413,1350,3315,4,1,18,7856,38545,2642,38759,38562,38608,3,-122.65876170000001,45.512746666999995,46,0
23MAY2018:00:00:00,W,413,1580,3315,4,1,33,7856,57393,2642,57594,57408,57451,3,-122.65873329999998,45.512788333,43,0
24MAY2018:00:00:00,W,413,1350,3303,4,1,18,7856,38478,2642,38624,38493,38531,3,-122.6587483,45.512828333,38,0
24MAY2018:00:00:00,W,413,1580,3303,4,1,6,7856,57537,2642,57743,57555,57597,3,-122.6587217,45.512718333,42,0
25MAY2018:00:00:00,W,413,1580,3532,4,1,20,7856,57116,2642,57258,57132,57165,3,-122.65873329999998,45.512823333,33,0
25MAY2018:00:00:00,W,413,1350,3532,4,1,31,7856,38718,2642,38915,38722,38748,3,-122.6586767,45.512061667,26,0
25MAY2018:00:00:00,W,413,1350,3532,4,1,31,7856,38718,2642,38915,38766,38811,3,-122.6587217,45.512831667,45,0
29MAY2018:00:00:00,W,413,1580,3306,4,1,0,7856,57248,2642,57395,57267,57305,3,-122.658745,45.512823333,38,0
29MAY2018:00:00:00,W,413,1350,3306,4,1,0,7856,38609,2642,38824,38625,38671,3,-122.6587483,45.51282,46,0
30MAY2018:00:00:00,W,413,1350,3551,4,1,26,7856,38685,2642,38906,38705,38741,3,-122.65873,45.512748333000005,36,0
30MAY2018:00:00:00,W,413,1580,3551,4,1,4,7856,57114,2642,57322,57124,57167,3,-122.6587367,45.512716667,43,0
31MAY2018:00:00:00,W,413,1350,3567,4,1,16,7856,38556,2642,38695,38578,38601,3,-122.65871329999999,45.512833333,23,0
31MAY2018:00:00:00,W,413,1580,3567,4,1,5,7856,57248,2642,57376,57266,57303,3,-122.65871000000001,45.512816666999996,37,0
01MAY2018:00:00:00,W,414,1680,3125,4,1,0,7856,64805,2642,64954,64820,64875,3,-122.6587217,45.512833333,55,0
01MAY2018:00:00:00,W,414,1840,3125,4,1,0,7856,82236,2642,82368,82259,82287,3,-122.65873329999998,45.512834999999995,28,0
02MAY2018:00:00:00,W,414,1250,2717,4,1,49,7856,30722,2642,30915,30729,30759,3,-122.65868329999999,45.512125,30,0
02MAY2018:00:00:00,W,414,1680,3557,4,1,6,7856,65012,2642,65227,65031,65076,3,-122.65871000000001,45.51283,45,0
02MAY2018:00:00:00,W,414,1840,3557,4,1,5,7856,81579,2642,81728,81603,81657,3,-122.65873329999998,45.512818333,54,0
03MAY2018:00:00:00,W,414,1250,2704,4,1,30,7856,30712,2642,30918,30731,30771,3,-122.6587217,45.512834999999995,40,0
03MAY2018:00:00:00,W,414,1680,3105,4,1,17,7856,64872,2642,65022,64891,64937,3,-122.65871670000001,45.512840000000004,46,0
03MAY2018:00:00:00,W,414,1840,3105,4,1,9,7856,81868,2642,82020,81883,81929,3,-122.65873,45.512834999999995,46,0
04MAY2018:00:00:00,W,414,1250,2647,4,1,29,7856,30994,2642,31201,31004,31048,3,-122.6587217,45.512836666999995,44,0
04MAY2018:00:00:00,W,414,1680,3523,4,1,11,7856,64609,2642,64735,64620,64665,3,-122.6587233,45.512816666999996,45,0
04MAY2018:00:00:00,W,414,1840,3523,4,1,16,7856,81800,2642,82015,81813,81861,3,-122.65871670000001,45.512808333,48,0
07MAY2018:00:00:00,W,414,1250,2722,4,1,43,7856,30927,2642,31137,30947,30983,3,-122.65873500000001,45.512846667,36,0
07MAY2018:00:00:00,W,414,1680,3136,4,1,0,7856,64545,2642,64734,64550,64579,3,-122.6586983,45.512046667,29,0
07MAY2018:00:00:00,W,414,1840,3136,4,1,0,7856,81587,2642,81741,81604,81651,3,-122.6587233,45.512843333,47,0
08MAY2018:00:00:00,W,414,1680,3138,4,1,7,7856,64524,2642,64678,64538,64600,3,-122.65874,45.512848333,62,0
